dataname	id	macF1	micF1	k1	kacc	knmi	sim	lambd0	lambd1	lambd2	w_loss1	w_loss2
dblp	2795	0.6695+	0.6553+	0.3601048616057369,std:0.137031137	 macro_f1s:0.6694580825218976,std:0.009465299470168555, micro_f1s:0.6553297495738823,std:0.012165548311119498,k1:0.3601048616057369,std:0.1370311370800616	 macro_f1s:0.669458	 macro_f1s:0.6694580825218976	0.0001	0.0001	0.0001	0.1	10.0
dblp	2796	0.6028+	0.6022+	0.20747013995635613,std:0.154860539	 macro_f1s:0.6028228745176005,std:0.004518851469496483, micro_f1s:0.6022420348760982,std:0.004422635287894224,k1:0.20747013995635613,std:0.1548605397588457	 macro_f1s:0.602822	 macro_f1s:0.6028228745176005	0.0001	0.0001	0.0001	0.1	10.0
dblp	2797	0.3857+	0.3915+	0.10654551880611562,std:0.136673316	 macro_f1s:0.3856568708665387,std:0.019897538597702425, micro_f1s:0.3915432017831389,std:0.01684995798051936,k1:0.10654551880611562,std:0.1366733165456846	 macro_f1s:0.385656	 macro_f1s:0.3856568708665387	0.0001	0.0001	0.0001	0.1	10.0
dblp	2798	0.2884+	0.3103+	0.12778136490196992,std:0.140276042	 macro_f1s:0.28843682026308815,std:0.024207488292065198, micro_f1s:0.3103186049560771,std:0.0237933198739421,k1:0.12778136490196992,std:0.1402760420086289	 macro_f1s:0.288436	 macro_f1s:0.2884368202630881	0.0001	0.0001	0.0001	0.1	10.0
dblp	2799	0.4987+	0.5100+	0.24694369697839733,std:0.159751116	 macro_f1s:0.49868799718016155,std:0.012461033168854647, micro_f1s:0.5099645994493247,std:0.008800075961127814,k1:0.24694369697839733,std:0.1597511165883507	 macro_f1s:0.498687	 macro_f1s:0.4986879971801615	0.0001	0.0001	0.0001	0.1	10.0
dblp	2800	0.3122+	0.3455+	0.1347947316781627,std:0.146617632	 macro_f1s:0.31221826912478756,std:0.005863715102920126, micro_f1s:0.34550937459027137,std:0.010425235260634633,k1:0.1347947316781627,std:0.1466176322170876	 macro_f1s:0.312218	 macro_f1s:0.3122182691247875	0.0001	0.0001	0.0001	0.1	10.0
dblp	2801	0.3027+	0.3180+	0.13967470418382724,std:0.139496586	 macro_f1s:0.3026917910972965,std:0.02284592095767977, micro_f1s:0.31801494689917403,std:0.02053453379510659,k1:0.13967470418382724,std:0.1394965862449770	 macro_f1s:0.302691	 macro_f1s:0.3026917910972965	0.0001	0.0001	0.0001	0.1	10.0
dblp	2802	0.3970+	0.4186+	0.22882378385577126,std:0.156638241	 macro_f1s:0.39701739836812766,std:0.004955001780628047, micro_f1s:0.4186311787072244,std:0.008946385524176226,k1:0.22882378385577126,std:0.1566382416925206	 macro_f1s:0.397017	 macro_f1s:0.3970173983681276	0.0001	0.0001	0.0001	0.1	10.0
dblp	2803	0.7630+	0.7449+	0.5748913875024945,std:0.127782971	 macro_f1s:0.7630101509737734,std:0.008824898643207504, micro_f1s:0.7448800314671562,std:0.010178265834155618,k1:0.5748913875024945,std:0.1277829719542529	 macro_f1s:0.763010	 macro_f1s:0.7630101509737734	0.0001	0.0001	0.0001	0.1	10.0
dblp	2804	0.7337+	0.7037+	0.5212912341985966,std:0.134882752	 macro_f1s:0.7337293818669866,std:0.00660143726874771, micro_f1s:0.7037105021633671,std:0.009440292526883177,k1:0.5212912341985966,std:0.1348827521078927	 macro_f1s:0.733729	 macro_f1s:0.7337293818669866	0.0001	0.0001	0.0001	0.1	10.0
dblp	2805	0.6039+	0.5712+	0.19359594959274473,std:0.15325229	 macro_f1s:0.6038503482865328,std:0.018301815449626467, micro_f1s:0.5711813294873476,std:0.020908350664543555,k1:0.19359594959274473,std:0.153252290548374	 macro_f1s:0.603850	 macro_f1s:0.6038503482865328	0.0001	0.0001	0.0001	0.1	10.0
dblp	2806	0.3964+	0.4231+	0.21467342746820361,std:0.142483154	 macro_f1s:0.3964282438741445,std:0.011553532729965746, micro_f1s:0.4231283597744854,std:0.005424599635510336,k1:0.21467342746820361,std:0.1424831545133542	 macro_f1s:0.396428	 macro_f1s:0.3964282438741445	0.0001	0.0001	0.0001	1.0	0.1
dblp	2807	0.4379+	0.4482+	0.18513698709763374,std:0.140634102	 macro_f1s:0.43794130714816654,std:0.006399837428422324, micro_f1s:0.44821030549364105,std:0.004295731849553695,k1:0.18513698709763374,std:0.1406341023686257	 macro_f1s:0.437941	 macro_f1s:0.4379413071481665	0.0001	0.0001	0.0001	1.0	0.1
dblp	2808	0.4564+	0.4924+	0.24194505465592087,std:0.153003543	 macro_f1s:0.45638407725086383,std:0.022768375251435803, micro_f1s:0.4923954372623574,std:0.007505182904539095,k1:0.24194505465592087,std:0.1530035430808385	 macro_f1s:0.456384	 macro_f1s:0.4563840772508638	0.0001	0.0001	0.0001	1.0	0.1
